Timestamp,Source,Message Type,Data
2021-12-27 17:15:49.093791,user,INFO,PUT BREAD IN
2021-12-27 17:16:03.386507,user,INFO,PUT BREAD IN
2021-12-27 17:16:03.390649,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:03.393041,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:03.410484,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:16:06.240512,user,INFO,PUT BREAD IN
2021-12-27 17:16:06.243825,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:06.251509,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:06.256057,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:16:08.023091,Controller,INFO,ALL IS WELL
2021-12-27 17:16:09.099201,user,INFO,PUT BREAD IN
2021-12-27 17:16:09.105594,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:09.110806,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:09.118385,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:16:10.023884,Controller,INFO,Beginning execution
2021-12-27 17:16:12.025050,USER INTERFACE,INFO,STARTING
2021-12-27 17:16:14.811124,user,INFO,PUT BREAD IN
2021-12-27 17:16:14.814542,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:14.816635,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:14.820665,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:16:26.243845,user,INFO,PUT BREAD IN
2021-12-27 17:16:26.258230,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:26.261534,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:26.265854,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:16:31.958838,user,INFO,PUT BREAD IN
2021-12-27 17:16:31.963479,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:31.967161,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:31.972198,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:16:51.958963,user,INFO,PUT BREAD IN
2021-12-27 17:16:51.963130,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:51.966808,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:51.970951,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:16:57.669469,user,INFO,PUT BREAD IN
2021-12-27 17:16:57.673963,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:16:57.677083,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:16:57.685694,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:18:51.586169,user,INFO,PUT BREAD IN
2021-12-27 17:19:07.532790,Controller,INFO,ALL IS WELL
2021-12-27 17:19:09.564239,Controller,INFO,Beginning execution
2021-12-27 17:19:11.535829,USER INTERFACE,INFO,STARTING
2021-12-27 17:19:14.445529,user,INFO,PUT BREAD IN
2021-12-27 17:19:14.448322,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:19:14.450413,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:19:14.454755,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:19:23.014379,user,INFO,PUT BREAD IN
2021-12-27 17:19:23.016356,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:19:23.018258,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:19:23.020319,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:19:28.731259,user,INFO,PUT BREAD IN
2021-12-27 17:19:28.733256,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:19:28.734989,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:19:28.741728,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:19:31.587970,user,INFO,PUT BREAD IN
2021-12-27 17:19:31.596300,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:19:31.598238,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:19:31.602048,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:19:40.160125,user,INFO,PUT BREAD IN
2021-12-27 17:19:40.162530,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:19:40.164397,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:19:40.167488,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:19:51.589535,user,INFO,PUT BREAD IN
2021-12-27 17:19:51.592702,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:19:51.594881,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:19:51.603785,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:20:05.873847,user,INFO,PUT BREAD IN
2021-12-27 17:20:05.876355,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:20:05.878160,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:20:05.880734,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:20:08.730856,user,INFO,PUT BREAD IN
2021-12-27 17:20:08.734475,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:20:08.738496,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:20:08.743006,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:20:28.733911,user,INFO,PUT BREAD IN
2021-12-27 17:20:28.740814,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:20:28.748163,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:20:28.758643,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:20:31.592209,user,INFO,PUT BREAD IN
2021-12-27 17:20:31.592389,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:20:31.592952,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:20:31.597970,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:20:34.442281,user,INFO,PUT BREAD IN
2021-12-27 17:20:34.443468,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:20:34.444429,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:20:34.450635,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:20:45.872038,user,INFO,PUT BREAD IN
2021-12-27 17:20:45.874143,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:20:45.875707,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:20:45.877620,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:20:51.590276,user,INFO,PUT BREAD IN
2021-12-27 17:20:51.595163,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:20:51.598630,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:20:51.603993,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:21:00.163592,user,INFO,PUT BREAD IN
2021-12-27 17:21:00.169674,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:21:00.178377,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:21:00.186378,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:21:11.586129,user,INFO,PUT BREAD IN
2021-12-27 17:21:11.587769,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:21:11.589550,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:21:11.592076,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:21:14.443927,user,INFO,PUT BREAD IN
2021-12-27 17:21:14.447205,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:21:14.449461,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:21:14.452360,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:21:23.042406,user,INFO,PUT BREAD IN
2021-12-27 17:21:23.045029,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:21:23.047182,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:21:23.051004,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:21:25.874079,user,INFO,PUT BREAD IN
2021-12-27 17:21:25.878615,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:21:25.882597,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:21:25.889519,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:21:57.303710,user,INFO,PUT BREAD IN
2021-12-27 17:21:57.307204,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:21:57.312504,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:21:57.315780,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:08.733699,user,INFO,PUT BREAD IN
2021-12-27 17:22:08.738202,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:08.741984,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:08.747733,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:11.590192,user,INFO,PUT BREAD IN
2021-12-27 17:22:11.594076,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:11.597173,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:11.602390,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:17.305212,user,INFO,PUT BREAD IN
2021-12-27 17:22:17.309904,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:17.314500,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:17.320144,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:23.018573,user,INFO,PUT BREAD IN
2021-12-27 17:22:23.023605,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:23.027338,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:23.032502,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:25.874255,user,INFO,PUT BREAD IN
2021-12-27 17:22:25.877883,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:25.881963,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:25.887419,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:31.590410,user,INFO,PUT BREAD IN
2021-12-27 17:22:31.595425,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:31.599815,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:31.608888,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:34.446875,user,INFO,PUT BREAD IN
2021-12-27 17:22:34.450929,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:34.454508,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:34.458851,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:37.298962,user,INFO,PUT BREAD IN
2021-12-27 17:22:37.300013,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:37.300870,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:37.302151,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:40.160393,user,INFO,PUT BREAD IN
2021-12-27 17:22:40.164163,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:40.172699,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:40.177709,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:45.872803,user,INFO,PUT BREAD IN
2021-12-27 17:22:45.874676,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:45.877584,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:45.880213,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:48.728249,user,INFO,PUT BREAD IN
2021-12-27 17:22:48.730949,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:48.733310,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:48.736667,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:51.590257,user,INFO,PUT BREAD IN
2021-12-27 17:22:51.594507,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:51.598124,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:51.613055,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:22:54.446447,user,INFO,PUT BREAD IN
2021-12-27 17:22:54.450330,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:22:54.456418,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:22:54.463833,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:23:11.591694,user,INFO,PUT BREAD IN
2021-12-27 17:23:11.597182,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:23:11.600764,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:23:11.607347,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:23:20.163742,user,INFO,PUT BREAD IN
2021-12-27 17:23:20.171132,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:23:20.176512,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:23:20.182241,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:23:34.446291,user,INFO,PUT BREAD IN
2021-12-27 17:23:34.451883,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:23:34.456103,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:23:34.462096,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-27 17:23:43.018776,user,INFO,PUT BREAD IN
2021-12-27 17:23:43.025021,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-27 17:23:43.029707,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-27 17:23:43.036975,USER INTERFACE,ERROR,TIMEOUT!! start ss
