Timestamp,Source,Message Type,Data
2022-01-20 11:17:24.661150,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-20 11:17:24.717577,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:17:24.743728,USER INTERFACE,INFO,User going down
2022-01-20 11:20:08.430473,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-20 11:20:08.449851,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:20:08.491316,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-20 11:28:04.884608,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-20 11:28:04.934694,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:28:04.974472,USER INTERFACE,INFO,User going down
2022-01-20 11:37:01.765720,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-20 11:37:01.807151,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:37:01.864262,USER INTERFACE,INFO,User going down
2022-01-20 11:38:01.250083,Controller,INFO,USER UP
2022-01-20 11:38:01.261559,Controller,INFO,BAGGING UP
2022-01-20 11:38:01.274647,Controller,INFO,SLICER UP
2022-01-20 11:38:11.637862,Controller,INFO,CONVEYOR UP
2022-01-20 11:38:11.654303,USER INTERFACE,INFO,STARTING
2022-01-20 11:38:11.661101,Controller,INFO,LOAF Q UP
2022-01-20 11:38:11.670358,Controller,INFO,PUSHER UP
2022-01-20 11:38:11.679255,Controller,INFO,PUSHER UP
2022-01-20 11:39:59.502918,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-20 11:39:59.525304,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:39:59.547775,USER INTERFACE,INFO,User going down
2022-01-20 11:45:07.047381,Controller,INFO,USER UP
2022-01-20 11:45:07.070781,Controller,INFO,BAGGING UP
2022-01-20 11:45:07.081351,Controller,INFO,SLICER UP
2022-01-20 11:45:14.423833,Controller,INFO,CONVEYOR UP
2022-01-20 11:45:14.441131,USER INTERFACE,INFO,STARTING
2022-01-20 11:45:14.451582,Controller,INFO,LOAF Q UP
2022-01-20 11:45:14.465583,Controller,INFO,PUSHER UP
2022-01-20 11:45:14.474080,Controller,INFO,PUSHER UP
2022-01-20 11:47:41.166061,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-20 11:47:41.208474,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:47:41.243534,USER INTERFACE,INFO,User going down
2022-01-20 11:48:19.239130,Controller,INFO,USER UP
2022-01-20 11:48:19.262839,Controller,INFO,BAGGING UP
2022-01-20 11:48:19.279477,Controller,INFO,SLICER UP
2022-01-20 11:48:27.009270,Controller,INFO,CONVEYOR UP
2022-01-20 11:48:27.028270,Controller,INFO,LOAF Q UP
2022-01-20 11:48:27.050033,USER INTERFACE,INFO,STARTING
2022-01-20 11:48:27.066767,Controller,INFO,PUSHER UP
2022-01-20 11:48:27.081987,Controller,INFO,PUSHER UP
2022-01-20 11:48:42.337608,USER INTERFACE,INFO,User going down
2022-01-20 11:48:42.701726,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:50:04.133710,Controller,INFO,USER UP
2022-01-20 11:50:04.184407,Controller,INFO,BAGGING UP
2022-01-20 11:50:04.190856,Controller,INFO,SLICER UP
2022-01-20 11:50:12.134974,Controller,INFO,CONVEYOR UP
2022-01-20 11:50:12.151179,Controller,INFO,LOAF Q UP
2022-01-20 11:50:12.173927,USER INTERFACE,INFO,STARTING
2022-01-20 11:50:12.193821,Controller,INFO,PUSHER UP
2022-01-20 11:50:12.209304,Controller,INFO,PUSHER UP
2022-01-20 11:54:12.199002,Controller,ERROR,0
2022-01-20 11:54:12.217924,Controller,ERROR,ENSURE ALL PROTECTIVE CAPS ARE PROPERLY CLOSED
2022-01-20 11:54:12.236577,USER INTERFACE,INFO,SWITCHING TO ERROR
2022-01-20 11:54:38.246676,Controller,ERROR,0
2022-01-20 11:54:38.255873,USER INTERFACE,INFO,SWITCHING TO ERROR
2022-01-20 11:54:38.266833,Controller,ERROR,ENSURE ALL PROTECTIVE CAPS ARE PROPERLY CLOSED
2022-01-20 11:54:39.161514,Controller,ERROR,0
2022-01-20 11:54:39.174320,Controller,ERROR,ENSURE ALL PROTECTIVE CAPS ARE PROPERLY CLOSED
2022-01-20 11:54:39.248808,USER INTERFACE,INFO,SWITCHING TO ERROR
2022-01-20 11:54:51.147133,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-20 11:54:51.183812,USER INTERFACE,INFO,SHUTTING
2022-01-20 11:54:51.197889,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-20 11:55:28.726378,Controller,INFO,USER UP
2022-01-20 11:55:28.737526,Controller,INFO,BAGGING UP
2022-01-20 11:55:28.753848,Controller,INFO,SLICER UP
2022-01-20 11:55:36.371055,Controller,INFO,CONVEYOR UP
2022-01-20 11:55:36.384274,Controller,INFO,LOAF Q UP
2022-01-20 11:55:36.405664,USER INTERFACE,INFO,STARTING
2022-01-20 11:55:36.415855,Controller,INFO,PUSHER UP
2022-01-20 11:55:36.426811,Controller,INFO,PUSHER UP
2022-01-20 11:57:05.776385,Controller,INFO,USER UP
