Timestamp,Source,Message Type,Data
2022-01-19 11:24:34.073673,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-19 11:41:12.134389,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 11:41:12.152511,USER INTERFACE,INFO,SHUTTING
2022-01-19 11:41:12.181603,USER INTERFACE,INFO,User going down
2022-01-19 11:41:37.520056,Controller,INFO,USER UP
2022-01-19 11:41:37.542144,Controller,INFO,BAGGING UP
2022-01-19 11:41:37.550466,Controller,INFO,SLICER UP
2022-01-19 11:41:37.563932,Controller,INFO,LOAF Q UP
2022-01-19 11:41:37.570226,USER INTERFACE,INFO,STARTING
2022-01-19 11:43:01.376554,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-19 11:43:01.393698,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-19 11:43:36.516461,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 11:43:36.539072,USER INTERFACE,INFO,SHUTTING
2022-01-19 11:43:36.571908,USER INTERFACE,INFO,User going down
2022-01-19 11:44:07.983519,Controller,INFO,USER UP
2022-01-19 11:44:08.005545,Controller,INFO,BAGGING UP
2022-01-19 11:44:08.017977,Controller,INFO,SLICER UP
2022-01-19 11:44:08.022454,USER INTERFACE,INFO,STARTING
2022-01-19 11:44:08.027784,Controller,INFO,LOAF Q UP
2022-01-19 11:45:31.488378,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-19 11:45:31.508730,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-19 11:49:16.987309,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 11:49:17.015319,USER INTERFACE,INFO,SHUTTING
2022-01-19 11:49:17.050337,USER INTERFACE,INFO,User going down
2022-01-19 11:53:13.458579,Controller,INFO,USER UP
2022-01-19 11:53:13.476408,Controller,INFO,BAGGING UP
2022-01-19 11:53:13.492170,Controller,INFO,SLICER UP
2022-01-19 11:53:13.498173,USER INTERFACE,INFO,STARTING
2022-01-19 11:53:13.508631,Controller,INFO,LOAF Q UP
2022-01-19 11:54:37.195119,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-19 11:54:37.209158,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-19 11:54:57.692498,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 11:54:57.734842,USER INTERFACE,INFO,SHUTTING
2022-01-19 11:54:57.749986,USER INTERFACE,INFO,User going down
2022-01-19 11:55:44.571182,Controller,INFO,USER UP
2022-01-19 11:55:44.582167,Controller,INFO,BAGGING UP
2022-01-19 11:55:44.598353,Controller,INFO,SLICER UP
2022-01-19 11:55:44.605991,Controller,INFO,LOAF Q UP
2022-01-19 11:55:44.612496,USER INTERFACE,INFO,STARTING
2022-01-19 11:57:08.525213,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-19 11:57:08.532019,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-19 12:16:11.038341,Ferris Wheel Interface,INFO,New pid err 52.36 error camera is 52.36 d_angle is 0
2022-01-19 12:19:31.448003,Ferris Wheel Interface,INFO,New pid err 52.36 error camera is 52.36 d_angle is 0
2022-01-19 12:19:45.042550,Ferris Wheel Interface,INFO,wrapped around 1 46.07681469282041
2022-01-19 12:19:45.049653,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:19:45.056549,Ferris Wheel Interface,INFO,New pid err 46.045398766284514 error camera is 46.07681469282041 d_angle is 0.031415926535897754
2022-01-19 12:19:48.058320,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-19 12:20:25.640292,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-19 12:21:26.284692,Ferris Wheel Interface,INFO,New pid err 52.36 error camera is 52.36 d_angle is 0
2022-01-19 12:21:35.543807,Ferris Wheel Interface,INFO,wrapped around 1 46.07681469282041
2022-01-19 12:21:35.549453,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:21:35.555626,Ferris Wheel Interface,INFO,New pid err 46.045398766284514 error camera is 46.07681469282041 d_angle is 0.031415926535897754
2022-01-19 12:21:41.953427,Ferris Wheel Interface,INFO,wrapped around 1 39.79362938564083
2022-01-19 12:21:41.964529,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:21:41.971052,Ferris Wheel Interface,INFO,New pid err 39.76221345910493 error camera is 39.79362938564083 d_angle is 0.031415926535897754
2022-01-19 12:21:48.446849,Ferris Wheel Interface,INFO,wrapped around 1 33.51044407846124
2022-01-19 12:21:48.465643,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:21:48.471387,Ferris Wheel Interface,INFO,New pid err 33.47902815192534 error camera is 33.51044407846124 d_angle is 0.031415926535897754
2022-01-19 12:21:54.970919,Ferris Wheel Interface,INFO,wrapped around 1 27.227258771281655
2022-01-19 12:21:54.982662,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 12:21:54.988532,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 12:21:54.995147,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 12:21:55.000680,Ferris Wheel Interface,INFO,New pid err 27.227258771281655 error camera is 27.227258771281655 d_angle is 0.0
2022-01-19 12:21:55.006892,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 12:21:55.012837,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 12:22:01.339471,Ferris Wheel Interface,INFO,wrapped around 1 20.94407346410207
2022-01-19 12:22:01.350769,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:22:01.358889,Ferris Wheel Interface,INFO,New pid err 20.91265753756617 error camera is 20.94407346410207 d_angle is 0.031415926535897754
2022-01-19 12:22:07.918038,Ferris Wheel Interface,INFO,wrapped around 1 14.660888156922482
2022-01-19 12:22:07.925237,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:22:07.932566,Ferris Wheel Interface,INFO,New pid err 14.629472230386584 error camera is 14.660888156922482 d_angle is 0.031415926535897754
2022-01-19 12:22:14.361747,Ferris Wheel Interface,INFO,wrapped around 1 8.377702849742896
2022-01-19 12:22:14.368355,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 12:22:14.374422,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 12:22:14.381603,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 12:22:14.387032,Ferris Wheel Interface,INFO,New pid err 8.377702849742896 error camera is 8.377702849742896 d_angle is 0.0
2022-01-19 12:22:14.396369,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 12:22:14.402011,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 12:22:20.991942,Ferris Wheel Interface,INFO,wrapped around 1 2.0945175425633096
2022-01-19 12:22:21.000563,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 12:22:21.008533,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 12:22:21.014564,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 12:22:21.020596,Ferris Wheel Interface,INFO,New pid err 2.0945175425633096 error camera is 2.0945175425633096 d_angle is 0.0
2022-01-19 12:22:21.027069,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 12:22:21.032594,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 12:22:27.471012,Ferris Wheel Interface,INFO,wrapped around 1 2.0945175425633096
2022-01-19 12:22:27.476633,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 12:22:27.482542,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 12:22:27.488540,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 12:22:27.494375,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 12:22:27.500761,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 12:22:34.835174,Ferris Wheel Interface,INFO,wrapped around -1 2.0945175425633096
2022-01-19 12:22:34.840806,Ferris Wheel Interface,INFO,flag -1 0.031415926535897754
2022-01-19 12:22:41.729666,Ferris Wheel Interface,INFO,wrapped around -1 2.0945175425633096
2022-01-19 12:22:41.741070,Ferris Wheel Interface,INFO,flag -1 0.031415926535897754
2022-01-19 12:22:51.802915,Ferris Wheel Interface,INFO,New pid err 19.917881084014454 error camera is 19.949297010550353 d_angle is 0.031415926535897754
2022-01-19 12:22:52.669275,Ferris Wheel Interface,INFO,wrapped around 1 13.666111703370767
2022-01-19 12:22:52.678014,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 12:22:52.685431,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 12:22:52.690842,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 12:22:52.700165,Ferris Wheel Interface,INFO,New pid err 13.666111703370767 error camera is 13.666111703370767 d_angle is 0.0
2022-01-19 12:22:52.706054,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 12:22:52.714856,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 12:22:59.057262,Ferris Wheel Interface,INFO,wrapped around 1 7.382926396191181
2022-01-19 12:22:59.065753,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:22:59.071604,Ferris Wheel Interface,INFO,New pid err 7.351510469655283 error camera is 7.382926396191181 d_angle is 0.031415926535897754
2022-01-19 12:23:05.774074,Ferris Wheel Interface,INFO,wrapped around 1 1.0997410890115944
2022-01-19 12:23:05.779872,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 12:23:05.790075,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 12:23:05.795926,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 12:23:05.802088,Ferris Wheel Interface,INFO,New pid err 1.0997410890115944 error camera is 1.0997410890115944 d_angle is 0.0
2022-01-19 12:23:05.809045,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 12:23:05.814753,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 12:23:12.515374,Ferris Wheel Interface,INFO,wrapped around 1 1.0997410890115944
2022-01-19 12:23:12.534628,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:23:17.602353,Ferris Wheel Interface,INFO,wrapped around -1 1.0997410890115944
2022-01-19 12:23:17.614722,Ferris Wheel Interface,INFO,flag -1 0.031415926535897754
2022-01-19 12:23:24.186524,Ferris Wheel Interface,INFO,wrapped around -1 1.0997410890115944
2022-01-19 12:23:24.194713,Ferris Wheel Interface,INFO,flag -1 0.031415926535897754
2022-01-19 12:23:33.456141,Ferris Wheel Interface,INFO,wrapped around 1 1.0997410890115944
2022-01-19 12:23:33.468445,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 12:23:43.202389,Ferris Wheel Interface,INFO,wrapped around -1 1.0997410890115944
2022-01-19 12:23:43.215714,Ferris Wheel Interface,INFO,flag -1 0.031415926535897754
2022-01-19 12:23:46.125560,Ferris Wheel Interface,INFO,wrapped around 1 1.0997410890115944
2022-01-19 12:23:46.142332,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 12:23:46.153675,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 12:23:46.163108,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 12:23:46.168887,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 12:23:46.175685,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 14:01:46.563142,Controller,INFO,USER UP
2022-01-19 14:01:46.583189,Controller,INFO,BAGGING UP
2022-01-19 14:01:46.589555,Controller,INFO,SLICER UP
2022-01-19 14:01:46.599404,Controller,INFO,LOAF Q UP
2022-01-19 14:01:46.605601,USER INTERFACE,INFO,STARTING
2022-01-19 14:02:08.230523,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:02:08.243135,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:02:08.259746,USER INTERFACE,INFO,User going down
2022-01-19 14:06:50.892449,Controller,INFO,USER UP
2022-01-19 14:06:50.917573,Controller,INFO,BAGGING UP
2022-01-19 14:06:50.942992,Controller,INFO,SLICER UP
2022-01-19 14:06:50.957645,USER INTERFACE,INFO,STARTING
2022-01-19 14:06:50.965637,Controller,INFO,LOAF Q UP
2022-01-19 14:27:16.891162,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:27:16.900400,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:27:16.937954,USER INTERFACE,INFO,User going down
2022-01-19 14:27:45.849327,Controller,INFO,USER UP
2022-01-19 14:27:45.864633,Controller,INFO,BAGGING UP
2022-01-19 14:27:45.870576,Controller,INFO,SLICER UP
2022-01-19 14:27:45.893012,Controller,INFO,LOAF Q UP
2022-01-19 14:27:45.897149,USER INTERFACE,INFO,STARTING
2022-01-19 14:29:24.441380,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:29:24.485039,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:29:24.508537,USER INTERFACE,INFO,User going down
2022-01-19 14:31:44.166866,Controller,INFO,USER UP
2022-01-19 14:31:44.183505,Controller,INFO,BAGGING UP
2022-01-19 14:31:44.204440,Controller,INFO,SLICER UP
2022-01-19 14:31:44.213151,USER INTERFACE,INFO,STARTING
2022-01-19 14:31:44.219111,Controller,INFO,LOAF Q UP
2022-01-19 14:32:48.255879,Controller,INFO,"Bread in position, let's go"
2022-01-19 14:36:08.561916,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:36:08.594895,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:36:08.638273,USER INTERFACE,INFO,User going down
2022-01-19 14:36:35.107348,Controller,INFO,USER UP
2022-01-19 14:36:35.120767,Controller,INFO,BAGGING UP
2022-01-19 14:36:35.134967,Controller,INFO,SLICER UP
2022-01-19 14:36:35.143470,USER INTERFACE,INFO,STARTING
2022-01-19 14:36:35.151891,Controller,INFO,LOAF Q UP
2022-01-19 14:37:38.992150,Controller,INFO,"Bread in position, let's go"
2022-01-19 14:39:45.759101,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:39:45.814736,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:39:45.840620,USER INTERFACE,INFO,User going down
2022-01-19 14:40:24.959939,Controller,INFO,USER UP
2022-01-19 14:40:24.981562,Controller,INFO,BAGGING UP
2022-01-19 14:40:24.999885,Controller,INFO,SLICER UP
2022-01-19 14:40:25.014408,Controller,INFO,LOAF Q UP
2022-01-19 14:40:25.022333,USER INTERFACE,INFO,STARTING
2022-01-19 14:41:29.151567,Controller,INFO,"Bread in position, let's go"
2022-01-19 14:41:41.920807,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:41:41.944738,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:41:41.973704,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-19 14:42:45.956779,Controller,INFO,USER UP
2022-01-19 14:42:45.972780,Controller,INFO,BAGGING UP
2022-01-19 14:42:45.982661,Controller,INFO,SLICER UP
2022-01-19 14:42:45.989174,USER INTERFACE,INFO,STARTING
2022-01-19 14:42:45.994487,Controller,INFO,LOAF Q UP
2022-01-19 14:43:39.873538,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:43:39.897216,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:43:39.932551,USER INTERFACE,INFO,User going down
2022-01-19 14:44:02.729534,Controller,INFO,USER UP
2022-01-19 14:44:02.741850,Controller,INFO,BAGGING UP
2022-01-19 14:44:02.751965,Controller,INFO,SLICER UP
2022-01-19 14:44:02.756499,USER INTERFACE,INFO,STARTING
2022-01-19 14:44:02.764568,Controller,INFO,LOAF Q UP
2022-01-19 14:44:36.875478,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:44:36.909548,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:44:36.925455,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-19 14:45:09.876163,Controller,INFO,USER UP
2022-01-19 14:45:09.915671,Controller,INFO,BAGGING UP
2022-01-19 14:45:09.935475,Controller,INFO,SLICER UP
2022-01-19 14:45:09.957434,USER INTERFACE,INFO,STARTING
2022-01-19 14:45:09.965397,Controller,INFO,LOAF Q UP
2022-01-19 14:45:44.301413,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:45:44.331047,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:45:44.356915,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-19 14:51:10.733903,Controller,INFO,USER UP
2022-01-19 14:51:10.744001,Controller,INFO,BAGGING UP
2022-01-19 14:51:10.758268,Controller,INFO,SLICER UP
2022-01-19 14:51:10.767610,Controller,INFO,LOAF Q UP
2022-01-19 14:51:10.773299,USER INTERFACE,INFO,STARTING
2022-01-19 14:52:16.733856,Controller,INFO,"Bread in position, let's go"
2022-01-19 14:53:14.361393,Controller,INFO,USER UP
2022-01-19 14:53:14.378943,Controller,INFO,BAGGING UP
2022-01-19 14:53:14.388853,Controller,INFO,SLICER UP
2022-01-19 14:53:14.394789,Controller,INFO,LOAF Q UP
2022-01-19 14:53:14.403229,USER INTERFACE,INFO,STARTING
2022-01-19 14:54:38.372007,Controller,INFO,USER UP
2022-01-19 14:54:38.383678,Controller,INFO,BAGGING UP
2022-01-19 14:54:38.396753,Controller,INFO,SLICER UP
2022-01-19 14:54:38.402552,Controller,INFO,LOAF Q UP
2022-01-19 14:54:38.412030,USER INTERFACE,INFO,STARTING
2022-01-19 14:59:18.100496,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 14:59:18.113991,USER INTERFACE,INFO,SHUTTING
2022-01-19 14:59:18.140694,USER INTERFACE,INFO,User going down
2022-01-19 15:00:04.224549,Controller,INFO,USER UP
2022-01-19 15:00:04.243321,Controller,INFO,BAGGING UP
2022-01-19 15:00:04.260668,Controller,INFO,SLICER UP
2022-01-19 15:00:04.272147,USER INTERFACE,INFO,STARTING
2022-01-19 15:00:04.276498,Controller,INFO,LOAF Q UP
2022-01-19 15:01:13.138861,Controller,INFO,"Bread in position, let's go"
2022-01-19 15:06:33.445787,Controller,INFO,USER UP
2022-01-19 15:06:33.462609,Controller,INFO,BAGGING UP
2022-01-19 15:06:33.470778,Controller,INFO,SLICER UP
2022-01-19 15:06:33.478503,USER INTERFACE,INFO,STARTING
2022-01-19 15:06:33.482419,Controller,INFO,LOAF Q UP
2022-01-19 15:07:39.147127,Controller,INFO,"Bread in position, let's go"
2022-01-19 15:09:06.705110,Controller,INFO,USER UP
2022-01-19 15:09:06.729035,Controller,INFO,BAGGING UP
2022-01-19 15:09:06.736290,Controller,INFO,SLICER UP
2022-01-19 15:09:06.749041,USER INTERFACE,INFO,STARTING
2022-01-19 15:09:06.763898,Controller,INFO,LOAF Q UP
2022-01-19 15:10:15.294457,Controller,INFO,"Bread in position, let's go"
2022-01-19 15:11:49.122321,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 15:11:49.145093,USER INTERFACE,INFO,SHUTTING
2022-01-19 15:11:49.160299,USER INTERFACE,INFO,User going down
2022-01-19 15:12:40.322523,Controller,INFO,USER UP
2022-01-19 15:12:40.334993,Controller,INFO,BAGGING UP
2022-01-19 15:12:40.344727,Controller,INFO,SLICER UP
2022-01-19 15:12:40.353371,Controller,INFO,LOAF Q UP
2022-01-19 15:12:40.362137,USER INTERFACE,INFO,STARTING
2022-01-19 15:13:17.196770,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 15:13:17.204241,USER INTERFACE,INFO,SHUTTING
2022-01-19 15:13:17.232456,USER INTERFACE,INFO,User going down
2022-01-19 15:18:49.463720,Controller,INFO,USER UP
2022-01-19 15:18:49.475977,Controller,INFO,BAGGING UP
2022-01-19 15:18:49.483776,Controller,INFO,SLICER UP
2022-01-19 15:18:49.493840,Controller,INFO,LOAF Q UP
2022-01-19 15:18:49.498527,USER INTERFACE,INFO,STARTING
2022-01-19 15:21:40.017243,Controller,INFO,USER UP
2022-01-19 15:21:40.030057,Controller,INFO,BAGGING UP
2022-01-19 15:21:40.053240,Controller,INFO,SLICER UP
2022-01-19 15:21:40.059100,Controller,INFO,LOAF Q UP
2022-01-19 15:21:40.070934,USER INTERFACE,INFO,STARTING
2022-01-19 15:22:49.929383,Controller,INFO,"Bread in position, let's go"
2022-01-19 15:25:25.546770,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 15:25:25.558363,USER INTERFACE,INFO,SHUTTING
2022-01-19 15:25:25.595438,USER INTERFACE,INFO,User going down
2022-01-19 15:25:49.587786,Controller,INFO,USER UP
2022-01-19 15:25:49.600157,Controller,INFO,BAGGING UP
2022-01-19 15:25:49.615319,Controller,INFO,SLICER UP
2022-01-19 15:25:49.622286,USER INTERFACE,INFO,STARTING
2022-01-19 15:25:49.630551,Controller,INFO,LOAF Q UP
2022-01-19 15:26:54.249361,Controller,INFO,"Bread in position, let's go"
2022-01-19 15:26:55.569031,Controller,INFO,Identifications received
2022-01-19 15:26:55.579026,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-19 15:26:55.588325,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-19 15:29:08.291202,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 15:29:08.317750,USER INTERFACE,INFO,SHUTTING
2022-01-19 15:29:08.363716,USER INTERFACE,INFO,User going down
2022-01-19 15:30:00.150765,Controller,INFO,USER UP
2022-01-19 15:30:00.174197,Controller,INFO,BAGGING UP
2022-01-19 15:30:00.182507,Controller,INFO,SLICER UP
2022-01-19 15:30:00.189817,Controller,INFO,LOAF Q UP
2022-01-19 15:30:00.200224,USER INTERFACE,INFO,STARTING
2022-01-19 15:31:04.809585,Controller,INFO,"Bread in position, let's go"
2022-01-19 15:31:05.990838,Controller,INFO,Identifications received
2022-01-19 15:31:05.996105,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-19 15:31:06.012489,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-19 15:37:27.170851,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-19 15:37:27.176378,USER INTERFACE,INFO,SHUTTING
2022-01-19 15:37:27.219635,USER INTERFACE,INFO,User going down
2022-01-19 17:20:41.956464,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-19 18:14:04.629018,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-19 18:16:18.176239,Controller,INFO,"Bread in position, let's go"
2022-01-19 18:16:41.002761,Ferris Wheel Interface,INFO,New pid err 52.36 error camera is 52.36 d_angle is 0
2022-01-19 18:16:49.014917,Ferris Wheel Interface,INFO,wrapped around 1 46.07681469282041
2022-01-19 18:16:49.022344,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 18:16:49.031316,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 18:16:49.037071,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 18:16:49.047009,Ferris Wheel Interface,INFO,New pid err 46.07681469282041 error camera is 46.07681469282041 d_angle is 0.0
2022-01-19 18:16:49.053118,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 18:16:49.063574,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 18:16:55.956696,Ferris Wheel Interface,INFO,wrapped around 1 39.79362938564083
2022-01-19 18:16:55.964326,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 18:16:55.972831,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 18:16:55.978563,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 18:16:55.986442,Ferris Wheel Interface,INFO,New pid err 39.79362938564083 error camera is 39.79362938564083 d_angle is 0.0
2022-01-19 18:16:55.992988,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 18:16:55.999806,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 18:17:02.695405,Ferris Wheel Interface,INFO,wrapped around 1 33.51044407846124
2022-01-19 18:17:02.707208,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
2022-01-19 18:17:02.720773,Ferris Wheel Interface,INFO,New pid err 33.47902815192534 error camera is 33.51044407846124 d_angle is 0.031415926535897754
2022-01-19 18:17:09.322991,Ferris Wheel Interface,INFO,wrapped around 1 27.227258771281655
2022-01-19 18:17:09.329648,Ferris Wheel Interface,INFO,flag_+1 6.283185307179586
2022-01-19 18:17:09.335928,Ferris Wheel Interface,INFO,d_angle too large 6.283185307179586
2022-01-19 18:17:09.349164,Ferris Wheel Interface,INFO,L NOW IT IS 0.0
2022-01-19 18:17:09.364159,Ferris Wheel Interface,INFO,New pid err 27.227258771281655 error camera is 27.227258771281655 d_angle is 0.0
2022-01-19 18:17:09.370181,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-19 18:17:09.383443,Ferris Wheel Interface,INFO,S NOW IT IS 0.031415926535897754
2022-01-19 18:17:15.633123,Ferris Wheel Interface,INFO,wrapped around 1 20.94407346410207
2022-01-19 18:17:15.643467,Ferris Wheel Interface,INFO,flag_+1 0.031415926535897754
