Timestamp,Source,Message Type,Data
2022-01-18 16:41:19.786702,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 16:46:07.371982,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 16:50:21.348522,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 16:54:02.423760,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 17:04:35.179213,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 17:09:05.875860,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 17:31:27.334629,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 17:55:21.557085,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 18:20:25.035285,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 21:26:54.253757,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 22:15:57.956460,Controller,WARNING,TRYING ASYNC CLOSE OF USER
2022-01-18 22:24:23.152973,Controller,WARNING,TRYING ASYNC CLOSE OF USER
