Timestamp,Source,Message Type,Data
2022-01-11 16:39:56.074312,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.076681,Ferris Wheel Interface,INFO,d_angle too small -5.4349552907103424
2022-01-11 16:39:56.115831,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.118263,Ferris Wheel Interface,INFO,d_angle too small -5.4349552907103424
2022-01-11 16:39:56.158368,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.163585,Ferris Wheel Interface,INFO,d_angle too small -5.434955290710342
2022-01-11 16:39:56.235949,Ferris Wheel Interface,INFO,d_angle too large 5.434955290710342
2022-01-11 16:39:56.267810,Ferris Wheel Interface,INFO,d_angle too small -5.403539364174444
2022-01-11 16:39:56.272749,Ferris Wheel Interface,INFO,d_angle too large 5.434955290710342
2022-01-11 16:39:56.304624,Ferris Wheel Interface,INFO,d_angle too small -5.403539364174444
2022-01-11 16:39:56.309955,Ferris Wheel Interface,INFO,d_angle too large 5.434955290710342
2022-01-11 16:39:56.346509,Ferris Wheel Interface,INFO,d_angle too small -5.403539364174444
2022-01-11 16:39:56.372860,Ferris Wheel Interface,INFO,d_angle too large 5.4349552907103424
2022-01-11 16:39:56.399008,Ferris Wheel Interface,INFO,d_angle too small -5.403539364174444
2022-01-11 16:39:56.410005,Ferris Wheel Interface,INFO,d_angle too large 5.434955290710342
2022-01-11 16:39:56.456971,Ferris Wheel Interface,INFO,d_angle too small -5.4349552907103424
2022-01-11 16:39:56.488541,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.499084,Ferris Wheel Interface,INFO,d_angle too small -5.4349552907103424
2022-01-11 16:39:56.525294,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.536204,Ferris Wheel Interface,INFO,d_angle too small -5.4349552907103424
2022-01-11 16:39:56.568159,Ferris Wheel Interface,INFO,d_angle too large 5.46637121724624
2022-01-11 16:39:56.589167,Ferris Wheel Interface,INFO,d_angle too small -5.434955290710342
2022-01-11 16:39:56.605184,Ferris Wheel Interface,INFO,d_angle too large 5.466371217246239
2022-01-11 16:39:56.642504,Ferris Wheel Interface,INFO,d_angle too small -5.434955290710342
2022-01-11 16:39:56.647604,Ferris Wheel Interface,INFO,d_angle too large 5.466371217246239
2022-01-11 16:39:56.680299,Ferris Wheel Interface,INFO,d_angle too small -5.434955290710342
2022-01-11 16:39:56.684787,Ferris Wheel Interface,INFO,d_angle too large 5.466371217246239
