Timestamp,Source,Message Type,Data
2021-12-25 14:00:21.342805,user,INFO,PUT BREAD IN
2021-12-25 14:00:25.343364,user,INFO,PUT BREAD IN
2021-12-25 14:00:25.347934,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-25 14:00:25.351084,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-25 14:00:25.417167,USER INTERFACE,WARNING,FalseHIe
2021-12-25 14:00:25.422795,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-25 14:00:31.543635,Controller,INFO,ALL IS WELL
2021-12-25 14:00:33.545533,Controller,INFO,Beginning execution
2021-12-25 14:00:35.551258,USER INTERFACE,INFO,STARTING
2021-12-25 14:00:39.341139,user,INFO,PUT BREAD IN
2021-12-25 14:00:39.344335,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-25 14:00:39.346575,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-25 14:00:39.349212,USER INTERFACE,WARNING,FalseHIe
2021-12-25 14:00:39.353000,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-25 14:01:13.981983,user,INFO,PUT BREAD IN
2021-12-25 14:01:19.986370,user,INFO,PUT BREAD IN
2021-12-25 14:01:23.986379,user,INFO,PUT BREAD IN
2021-12-25 14:01:25.986185,user,INFO,PUT BREAD IN
2021-12-25 14:01:29.988189,user,INFO,PUT BREAD IN
2021-12-25 14:01:29.991947,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-25 14:01:29.996578,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-25 14:01:30.001826,USER INTERFACE,WARNING,FalseHIe
2021-12-25 14:01:30.008242,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-25 14:01:33.987975,user,INFO,PUT BREAD IN
2021-12-25 14:01:33.993650,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2021-12-25 14:01:33.998013,USER INTERFACE,INFO,CHOOSING BREAD
2021-12-25 14:01:34.003076,USER INTERFACE,WARNING,FalseHIe
2021-12-25 14:01:34.015328,USER INTERFACE,ERROR,TIMEOUT!! start ss
2021-12-25 14:01:35.667248,Controller,INFO,ALL IS WELL
2021-12-25 14:01:37.668371,Controller,INFO,Beginning execution
2021-12-25 14:01:39.671801,USER INTERFACE,INFO,STARTING
2021-12-25 14:01:49.989037,user,INFO,PUT BREAD IN
