Timestamp,Source,Message Type,Data
2022-01-15 17:50:38.530744,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:50:38.533726,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:50:38.538309,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:50:41.386633,user,INFO,PUT BREAD IN
2022-01-15 17:50:41.389595,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:50:41.393035,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:50:41.398188,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:50:45.270863,USER INTERFACE,INFO,User going down
2022-01-15 17:51:40.336674,user,INFO,PUT BREAD IN
2022-01-15 17:51:40.340302,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:51:40.343640,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:51:40.349221,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:51:42.480085,Controller,INFO,USER UP
2022-01-15 17:51:46.051673,user,INFO,PUT BREAD IN
2022-01-15 17:51:46.055899,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:51:46.058700,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:51:46.069066,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:51:47.487921,Bagging Interface,ERROR,COULD NOT START SERVER FOR WHEEL CONTROL
2022-01-15 17:51:47.625794,Controller,INFO,BAGGING UP
2022-01-15 17:51:48.907892,user,INFO,PUT BREAD IN
2022-01-15 17:51:48.911306,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:51:48.913862,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:51:48.925546,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:51:51.669717,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-15 17:51:51.676287,USER INTERFACE,INFO,SHUTTING
2022-01-15 17:51:51.682016,USER INTERFACE,INFO,User going down
2022-01-15 17:51:51.692428,Controller,WARNING,TRYING ASYNC CLOSE OF SLICER
2022-01-15 17:53:39.116484,user,INFO,PUT BREAD IN
2022-01-15 17:53:39.120616,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:53:39.126064,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:53:39.131301,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:53:41.052046,Controller,INFO,USER UP
2022-01-15 17:53:46.175673,Bagging Interface,ERROR,COULD NOT START SERVER FOR WHEEL CONTROL
2022-01-15 17:53:46.189390,Controller,INFO,BAGGING UP
2022-01-15 17:53:48.005388,USER INTERFACE,INFO,User going down
2022-01-15 17:53:58.751555,user,INFO,PUT BREAD IN
2022-01-15 17:53:58.752371,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:03.712179,Controller,INFO,USER UP
2022-01-15 17:54:07.326658,user,INFO,PUT BREAD IN
2022-01-15 17:54:07.329296,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:07.332673,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:54:07.335876,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:54:08.738409,Bagging Interface,ERROR,COULD NOT START SERVER FOR WHEEL CONTROL
2022-01-15 17:54:08.847300,Controller,INFO,BAGGING UP
2022-01-15 17:54:13.045205,user,INFO,PUT BREAD IN
2022-01-15 17:54:13.048832,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:13.052958,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:54:13.058081,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:54:15.896933,user,INFO,PUT BREAD IN
2022-01-15 17:54:15.898506,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:15.900205,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:54:15.905248,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:54:30.186083,user,INFO,PUT BREAD IN
2022-01-15 17:54:30.189246,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:30.192263,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:54:30.198116,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:54:41.617355,user,INFO,PUT BREAD IN
2022-01-15 17:54:41.620759,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:41.624113,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:54:41.628236,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:54:50.184906,user,INFO,PUT BREAD IN
2022-01-15 17:54:50.188418,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:50.190577,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:54:50.193097,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:54:53.043319,user,INFO,PUT BREAD IN
2022-01-15 17:54:53.047675,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:54:53.051474,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:54:53.055546,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:54:54.900124,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-15 17:54:54.908400,USER INTERFACE,INFO,SHUTTING
2022-01-15 17:54:54.918837,USER INTERFACE,INFO,User going down
2022-01-15 17:54:54.950355,Controller,WARNING,TRYING ASYNC CLOSE OF SLICER
2022-01-15 17:56:12.793720,user,INFO,PUT BREAD IN
2022-01-15 17:56:12.798512,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:56:12.803644,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:56:12.821583,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:56:14.872416,Controller,INFO,USER UP
2022-01-15 17:56:19.957978,Bagging Interface,ERROR,COULD NOT START SERVER FOR WHEEL CONTROL
2022-01-15 17:56:20.019421,Controller,INFO,BAGGING UP
2022-01-15 17:56:24.217366,user,INFO,PUT BREAD IN
2022-01-15 17:56:24.218551,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:56:24.219724,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:56:24.222520,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:56:26.305077,USER INTERFACE,INFO,User going down
2022-01-15 17:56:38.234813,Controller,INFO,USER UP
2022-01-15 17:56:39.020052,user,INFO,PUT BREAD IN
2022-01-15 17:56:39.024126,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:56:39.027173,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:56:39.031211,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:56:43.254770,Bagging Interface,ERROR,COULD NOT START SERVER FOR WHEEL CONTROL
2022-01-15 17:56:43.376681,Controller,INFO,BAGGING UP
2022-01-15 17:56:43.784294,USER INTERFACE,INFO,User going down
2022-01-15 17:57:10.458078,Controller,INFO,USER UP
2022-01-15 17:57:15.456926,Bagging Interface,ERROR,COULD NOT START SERVER FOR WHEEL CONTROL
2022-01-15 17:57:15.606343,Controller,INFO,BAGGING UP
2022-01-15 17:57:28.380325,user,INFO,PUT BREAD IN
2022-01-15 17:57:28.385097,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:57:28.388054,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:57:28.408668,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:57:45.524313,user,INFO,PUT BREAD IN
2022-01-15 17:57:45.527321,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:57:45.529356,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:57:45.533432,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:57:48.377986,user,INFO,PUT BREAD IN
2022-01-15 17:57:48.379398,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:57:48.380426,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:57:48.382306,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:57:54.095182,user,INFO,PUT BREAD IN
2022-01-15 17:57:54.097592,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:57:54.099616,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:57:54.101513,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:58:05.522032,user,INFO,PUT BREAD IN
2022-01-15 17:58:05.523345,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:58:05.524364,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:58:05.525743,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:58:09.650000,USER INTERFACE,INFO,WINDOW CLOSED
2022-01-15 17:58:09.662671,USER INTERFACE,INFO,SHUTTING
2022-01-15 17:58:09.666456,USER INTERFACE,INFO,User going down
2022-01-15 17:58:09.680286,Controller,WARNING,TRYING ASYNC CLOSE OF SLICER
2022-01-15 17:58:27.424038,Controller,INFO,USER UP
2022-01-15 17:58:32.595521,Bagging Interface,ERROR,COULD NOT START SERVER FOR WHEEL CONTROL
2022-01-15 17:58:32.872098,Controller,INFO,BAGGING UP
2022-01-15 17:58:33.969994,user,INFO,PUT BREAD IN
2022-01-15 17:58:33.974765,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:58:33.977635,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:58:33.982021,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:58:56.822974,user,INFO,PUT BREAD IN
2022-01-15 17:58:56.825605,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:58:56.828896,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:58:56.832857,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:59:11.108361,user,INFO,PUT BREAD IN
2022-01-15 17:59:11.112575,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:59:11.115639,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:59:11.124488,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:59:36.820332,user,INFO,PUT BREAD IN
2022-01-15 17:59:36.821287,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:59:36.822133,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:59:36.827486,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:59:39.679700,user,INFO,PUT BREAD IN
2022-01-15 17:59:39.681918,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:59:39.689744,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:59:39.701477,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 17:59:59.680867,user,INFO,PUT BREAD IN
2022-01-15 17:59:59.685354,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 17:59:59.688918,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 17:59:59.694367,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:02.536768,user,INFO,PUT BREAD IN
2022-01-15 18:00:02.540257,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:02.543317,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:02.547710,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:05.395216,user,INFO,PUT BREAD IN
2022-01-15 18:00:05.398937,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:05.402590,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:05.407911,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:08.252455,user,INFO,PUT BREAD IN
2022-01-15 18:00:08.255892,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:08.269237,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:08.276329,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:25.396808,user,INFO,PUT BREAD IN
2022-01-15 18:00:25.400665,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:25.403827,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:25.414574,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:31.107669,user,INFO,PUT BREAD IN
2022-01-15 18:00:31.110761,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:31.113511,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:31.133874,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:33.967365,user,INFO,PUT BREAD IN
2022-01-15 18:00:33.971348,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:33.975105,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:33.993113,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:36.824772,user,INFO,PUT BREAD IN
2022-01-15 18:00:36.828285,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:36.831467,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:36.844013,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:45.389841,user,INFO,PUT BREAD IN
2022-01-15 18:00:45.391241,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:45.392407,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:45.394921,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:00:53.967222,user,INFO,PUT BREAD IN
2022-01-15 18:00:53.971575,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:00:53.974585,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:00:53.984677,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:16.824567,user,INFO,PUT BREAD IN
2022-01-15 18:01:16.828538,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:16.832267,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:16.838043,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:19.680142,user,INFO,PUT BREAD IN
2022-01-15 18:01:19.685070,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:19.688246,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:19.697981,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:22.536961,user,INFO,PUT BREAD IN
2022-01-15 18:01:22.540422,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:22.543891,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:22.558353,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:28.252336,user,INFO,PUT BREAD IN
2022-01-15 18:01:28.256878,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:28.259288,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:28.265294,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:31.108327,user,INFO,PUT BREAD IN
2022-01-15 18:01:31.112431,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:31.115863,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:31.122024,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:36.820579,user,INFO,PUT BREAD IN
2022-01-15 18:01:36.821672,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:36.822578,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:36.824116,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:39.679898,user,INFO,PUT BREAD IN
2022-01-15 18:01:39.683506,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:39.687391,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:39.694383,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:42.536036,user,INFO,PUT BREAD IN
2022-01-15 18:01:42.540095,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:42.542741,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:42.548503,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:48.251582,user,INFO,PUT BREAD IN
2022-01-15 18:01:48.254948,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:48.257728,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:48.262599,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:51.108040,user,INFO,PUT BREAD IN
2022-01-15 18:01:51.111053,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:51.114532,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:51.119245,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:01:56.826133,user,INFO,PUT BREAD IN
2022-01-15 18:01:56.831279,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:01:56.835019,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:01:56.839309,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:02:22.532883,user,INFO,PUT BREAD IN
2022-01-15 18:02:22.534548,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:02:22.536242,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:02:22.540580,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:02:25.392928,user,INFO,PUT BREAD IN
2022-01-15 18:02:25.395370,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:02:25.404219,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:02:25.415788,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:02:31.109074,user,INFO,PUT BREAD IN
2022-01-15 18:02:31.113292,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:02:31.116696,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:02:31.122019,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:02:36.823047,user,INFO,PUT BREAD IN
2022-01-15 18:02:36.825177,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:02:36.826331,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:02:36.828231,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:02:39.680099,user,INFO,PUT BREAD IN
2022-01-15 18:02:39.684469,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:02:39.687178,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:02:39.692856,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:02:48.251250,user,INFO,PUT BREAD IN
2022-01-15 18:02:48.254158,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:02:48.257026,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:02:48.266398,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:03:05.395474,user,INFO,PUT BREAD IN
2022-01-15 18:03:05.399182,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:03:05.402525,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:03:05.414722,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:03:11.107784,user,INFO,PUT BREAD IN
2022-01-15 18:03:11.113050,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:03:11.115704,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:03:11.125686,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:03:13.965350,user,INFO,PUT BREAD IN
2022-01-15 18:03:13.968990,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:03:13.972142,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:03:13.976797,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:03:16.820529,user,INFO,PUT BREAD IN
2022-01-15 18:03:16.821726,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:03:16.822654,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-15 18:03:16.826327,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-15 18:03:25.396165,user,INFO,PUT BREAD IN
2022-01-15 18:03:25.399233,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-15 18:03:25.401706,USER INTERFACE,INFO,CHOOSING BREAD
